 INFO | 2016-07-01 15:08:58,924 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:58,925 | Common.java | 85 | Europe tab is displayed
 INFO | 2016-07-01 15:08:58,925 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:08:58,926 | Common.java | 85 | Parsing : Asia#xpath=//li//a[text()='Asia']
 INFO | 2016-07-01 15:08:58,926 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:58,926 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='Asia']
 INFO | 2016-07-01 15:08:58,926 | Common.java | 85 | Desktop_1_2Locator Description : Asia
 INFO | 2016-07-01 15:08:58,990 | Common.java | 85 | Parsing : Asia#xpath=//li//a[text()='Asia']
 INFO | 2016-07-01 15:08:58,990 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:08:58,990 | Common.java | 85 | Desktop_1_2-Locator : //li//a[text()='Asia']
 INFO | 2016-07-01 15:08:58,991 | Common.java | 85 | Desktop_1_2Locator Description : Asia
 INFO | 2016-07-01 15:09:07,665 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:08,666 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:08,666 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:08,666 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:08,666 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:10,639 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:11,640 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:11,640 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:11,640 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:11,640 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:12,478 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:13,479 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:13,479 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:13,480 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:13,480 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:14,265 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:15,265 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:15,266 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:15,266 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:15,266 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:15,975 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:16,975 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:16,976 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:16,976 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:16,977 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:17,657 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:18,662 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:18,662 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:18,662 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:18,663 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:19,332 | Common.java | 85 | NoSuchElementException occured. Retrying..............
 INFO | 2016-07-01 15:09:20,189 | Common.java | 85 | Click on :Asia
 INFO | 2016-07-01 15:09:20,191 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:09:20,192 | Common.java | 85 | Asia tab is displayed
 INFO | 2016-07-01 15:09:20,193 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:09:20,194 | Common.java | 85 | Parsing : Home Page Top Ads#xpath=//div[@id='top']//div
 INFO | 2016-07-01 15:09:20,194 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:09:20,194 | Common.java | 85 | Desktop_1_2-Locator : //div[@id='top']//div
 INFO | 2016-07-01 15:09:20,194 | Common.java | 85 | Desktop_1_2Locator Description : Home Page Top Ads
 INFO | 2016-07-01 15:09:20,266 | Common.java | 85 | Getting value of CssStyle from Test Configuration file : Style3
 INFO | 2016-07-01 15:09:20,333 | Common.java | 85 | Parsing : Hammburger#xpath=//li[@id='showNav']
 INFO | 2016-07-01 15:09:20,333 | Common.java | 85 | Desktop_1_1-Identify By : xpath
 INFO | 2016-07-01 15:09:20,333 | Common.java | 85 | Desktop_1_1-Locator : //li[@id='showNav']
 INFO | 2016-07-01 15:09:20,333 | Common.java | 85 | Desktop_1_1Locator Description : Hammburger
 INFO | 2016-07-01 15:09:20,349 | Common.java | 85 | Parsing : Home Page Top Ads#xpath=//div[@id='top']//div
 INFO | 2016-07-01 15:09:20,350 | Common.java | 85 | Desktop_1_2-Identify By : xpath
 INFO | 2016-07-01 15:09:20,350 | Common.java | 85 | Desktop_1_2-Locator : //div[@id='top']//div
